Port Name,State,Port Code,Border,Date,Measure,Value
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,0
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,2028
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,2068
Lynden,WA,3023,US-Canada Border,07/01/1997 12:00:00 AM,Trains,0
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,0
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,372
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,9792
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,229
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,1352
Lynden,WA,3023,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Buses,17
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Trains,0
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,4
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,0
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,0
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,36
Lynden,WA,3023,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Trains,93
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,220
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,0
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,0
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,5923
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,9107
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,0
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,28
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Trains,19
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,44
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,391
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,3905
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,5028
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,0
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,0
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Buses,0
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,0
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,58892
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,8296
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,1074
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,414576
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Buses,55
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Buses,2505
Lynden,WA,3023,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,492
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,0
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,0
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Trains,19
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,4956
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Trains,0
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,136
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,457
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,0
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,18682
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,87
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,39627
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,0
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,103897
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,1836
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Trains,14
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,2631
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Buses,0
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,9
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,1036932
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,1
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Buses,62
Lynden,WA,3023,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,76786
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,5404
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,26374
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,15351
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,0
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,2414
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Buses,1
Lynden,WA,3023,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,2968
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,0
Lynden,WA,3023,US-Canada Border,07/01/1997 12:00:00 AM,Buses,41
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,84
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,2019
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,19102
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Trains,0
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,0
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,398
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,10980
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,0
Danville,WA,3012,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,0
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,0
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Trains,0
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,2766
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,79158
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,107769
Metaline Falls,WA,3025,US-Canada Border,07/01/1997 12:00:00 AM,Buses,13
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Trucks,0
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,21
Boundary,WA,3015,US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,0
Oroville,WA,3019,US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,0
Ferry,WA,3013,US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,37
Frontier,WA,3020,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,0
Nighthawk,WA,3011,US-Canada Border,07/01/1997 12:00:00 AM,Buses,0
Laurier,WA,3016,US-Canada Border,07/01/1997 12:00:00 AM,Buses,8
Point Roberts,WA,3017,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,207794
Blaine,WA,3004,US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,31367
Sumas,WA,3009,US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,256253
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,98485
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,8488
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,0
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,9102
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,0
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,8510
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Buses,47
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,1050
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,0
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,348
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,58
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Buses,2346
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Buses,30
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Buses,0
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,33
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,252
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,0
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,102
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,4604
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,71853
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,0
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Trains,20
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,360
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,237619
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,534
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Trains,0
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,0
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,10126
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,4509
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,13346
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,6802
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,907979
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Trains,118
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,69
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,0
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,0
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,69
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,2406
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Trains,20
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,17336
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,2540
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,87
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,167258
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Buses,125
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,83629
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,3
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,1264
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,450
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,56646
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Trains,0
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Trains,0
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Buses,35
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,1235
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Buses,4
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,3826
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,365572
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Trains,0
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,5150
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Trains,90
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Buses,65
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,2929
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Trains,0
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,0
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Trains,0
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,0
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,0
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,588
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,3227
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,0
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,39305
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,745
Danville,WA,3012,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,103
Metaline Falls,WA,3025,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,13312
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,0
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,2248
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,0
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,837
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,1686
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,28578
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,64
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,38
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Buses,32
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Trains,23
Laurier,WA,3016,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,913
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,2979
Blaine,WA,3004,US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,2757
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,1209
Point Roberts,WA,3017,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,554
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,62141
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,0
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,240
Oroville,WA,3019,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,31452
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Buses,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,7610
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Trucks,0
Lynden,WA,3023,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,155921
Ferry,WA,3013,US-Canada Border,06/01/1997 12:00:00 AM,Buses,2
Frontier,WA,3020,US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,0
Sumas,WA,3009,US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,3756
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Trains,0
Nighthawk,WA,3011,US-Canada Border,06/01/1997 12:00:00 AM,Buses,0
Boundary,WA,3015,US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,5290
Frontier,WA,3020,US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,8553
Laurier,WA,3016,US-Canada Border,05/01/1997 12:00:00 AM,Bus Passengers,0
Point Roberts,WA,3017,US-Canada Border,05/01/1997 12:00:00 AM,Train Passengers,0
Boundary,WA,3015,US-Canada Border,05/01/1997 12:00:00 AM,Truck Containers Empty,0
Blaine,WA,3004,US-Canada Border,05/01/1997 12:00:00 AM,Train Passengers,3632
Frontier,WA,3020,US-Canada Border,05/01/1997 12:00:00 AM,Truck Containers Empty,0
Boundary,WA,3015,US-Canada Border,05/01/1997 12:00:00 AM,Train Passengers,0
Danville,WA,3012,US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Full,0
Ferry,WA,3013,US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Empty,0
Sumas,WA,3009,US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicles,101150
Point Roberts,WA,3017,US-Canada Border,05/01/1997 12:00:00 AM,Trucks,525
Blaine,WA,3004,US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,927536
Point Roberts,WA,3017,US-Canada Border,05/01/1997 12:00:00 AM,Truck Containers Full,0
Metaline Falls,WA,3025,US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Empty,0
Ferry,WA,3013,US-Canada Border,05/01/1997 12:00:00 AM,Bus Passengers,156
Boundary,WA,3015,US-Canada Border,05/01/1997 12:00:00 AM,Buses,0
Sumas,WA,3009,US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,242810
Lynden,WA,3023,US-Canada Border,05/01/1997 12:00:00 AM,Pedestrians,438
Laurier,WA,3016,US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicles,0
Danville,WA,3012,US-Canada Border,05/01/1997 12:00:00 AM,Pedestrians,60
Point Roberts,WA,3017,US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,181890
Metaline Falls,WA,3025,US-Canada Border,05/01/1997 12:00:00 AM,Bus Passengers,461
Ferry,WA,3013,US-Canada Border,05/01/1997 12:00:00 AM,Train Passengers,0
Oroville,WA,3019,US-Canada Border,05/01/1997 12:00:00 AM,Trucks,2965
Ferry,WA,3013,US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Full,0
