"arrivalCity","arrivalCoordinates","arrivalCountry","arrivalGlobalRegion","arrivalID","arrivalName","arrivalStateID","arrivalStateName","arrivalTimeUTC","arrivalWAC","day1","day2","day3","day4","day5","day6","day7","departureCity","departureCoordinates","departureCountry","departureGlobalRegion","departureID","departureName","departureNotes","departureStateID","departureStateName","departureTimeUTC","departureWAC","discontinuedDate","effectiveDate","flightId","flightsOverInterval","scheduleFileName","seatsOverInterval","totalSeats"
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","23:28",91,true,true,true,true,true,true,true,"Medford","[-122.8722,42.3736]","United States","North America","MFR","Rogue Valley Intl","airport changed names from Jackson County to Rogue Valley Intl in Dec-14","OR","Oregon","22:08",92,"2020-03-07T00:00:00.000Z","2019-12-03T00:00:00.000Z","UA-5504",0,"EcoHealth_20190514.csv",0,60
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","22:00",93,true,true,true,true,true,true,true,"Medford","[-122.8722,42.3736]","United States","North America","MFR","Rogue Valley Intl","airport changed names from Jackson County to Rogue Valley Intl in Dec-14","OR","Oregon","20:30",92,"2020-03-07T00:00:00.000Z","2019-11-05T00:00:00.000Z","AS-2216",0,"EcoHealth_20190514.csv",0,76
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","15:25",91,true,true,true,true,true,true,true,"Medford","[-122.8722,42.3736]","United States","North America","MFR","Rogue Valley Intl","airport changed names from Jackson County to Rogue Valley Intl in Dec-14","OR","Oregon","14:00",92,"2020-03-07T00:00:00.000Z","2019-12-19T00:00:00.000Z","UA-2068",0,"EcoHealth_20190514.csv",0,127
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","00:30",93,true,true,true,true,true,true,true,"Medford","[-122.8722,42.3736]","United States","North America","MFR","Rogue Valley Intl","airport changed names from Jackson County to Rogue Valley Intl in Dec-14","OR","Oregon","23:00",92,"2020-03-01T00:00:00.000Z","2020-01-06T00:00:00.000Z","DL-5693",0,"EcoHealth_20190514.csv",0,76
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","16:00",93,true,true,false,true,true,true,false,"Medford","[-122.8722,42.3736]","United States","North America","MFR","Rogue Valley Intl","airport changed names from Jackson County to Rogue Valley Intl in Dec-14","OR","Oregon","14:30",92,"2020-03-07T00:00:00.000Z","2020-01-07T00:00:00.000Z","AS-2452",0,"EcoHealth_20190514.csv",0,76
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","15:08",93,true,true,true,true,true,true,true,"Medford","[-122.8722,42.3736]","United States","North America","MFR","Rogue Valley Intl","airport changed names from Jackson County to Rogue Valley Intl in Dec-14","OR","Oregon","13:20",92,"2020-03-07T00:00:00.000Z","2020-01-06T00:00:00.000Z","DL-5840",0,"EcoHealth_20190514.csv",0,76
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","18:16",91,false,true,false,true,false,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","12:45",33,"2020-03-05T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-1297",0,"EcoHealth_20190514.csv",0,187
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","00:58",91,false,true,false,true,false,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","19:25",33,"2020-03-05T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-2283",0,"EcoHealth_20190514.csv",0,187
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","07:53",91,true,false,true,false,true,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","02:15",33,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-1061",0,"EcoHealth_20190514.csv",0,163
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","20:04",936,true,false,true,false,true,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","16:50",33,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-1643",0,"EcoHealth_20190514.csv",0,136
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","22:04",936,true,true,true,true,true,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","18:45",33,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-2569",0,"EcoHealth_20190514.csv",0,127
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","22:45",91,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","17:10",33,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-282",0,"EcoHealth_20190514.csv",0,187
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","06:25",91,false,false,true,false,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","00:45",33,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-2289",0,"EcoHealth_20190514.csv",0,187
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","19:34",91,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","14:00",33,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-1228",0,"EcoHealth_20190514.csv",0,187
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","07:52",93,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","01:25",33,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-305",0,"EcoHealth_20190514.csv",0,163
"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","04:27",941,false,false,true,false,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","00:49",33,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-2702",0,"EcoHealth_20190514.csv",0,163
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","05:15",936,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","02:00",33,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-1246",0,"EcoHealth_20190514.csv",0,127
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","06:25",91,true,true,false,true,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","00:45",33,"2020-03-05T00:00:00.000Z","2019-11-04T00:00:00.000Z","AA-2289",0,"EcoHealth_20190514.csv",0,187
"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","04:27",941,true,true,false,true,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","00:49",33,"2020-03-05T00:00:00.000Z","2019-11-04T00:00:00.000Z","AA-2702",0,"EcoHealth_20190514.csv",0,163
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","18:16",91,true,false,true,false,true,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","12:45",33,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","AA-1297",0,"EcoHealth_20190514.csv",0,187
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","00:58",91,true,false,true,false,true,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","19:25",33,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","AA-2283",0,"EcoHealth_20190514.csv",0,187
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","16:56",936,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","13:40",33,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","AA-2676",0,"EcoHealth_20190514.csv",0,127
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","07:53",91,false,true,false,true,false,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","02:15",33,"2020-03-07T00:00:00.000Z","2019-11-05T00:00:00.000Z","AA-1061",0,"EcoHealth_20190514.csv",0,163
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","20:04",936,false,true,false,true,false,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","16:50",33,"2020-03-07T00:00:00.000Z","2019-11-05T00:00:00.000Z","AC-1643",0,"EcoHealth_20190514.csv",0,136
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","22:04",936,false,false,false,false,false,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","18:45",33,"2020-03-07T00:00:00.000Z","2019-11-09T00:00:00.000Z","AA-2569",0,"EcoHealth_20190514.csv",0,127
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","20:25",936,false,false,false,false,false,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","17:10",33,"2020-03-07T00:00:00.000Z","2019-11-09T00:00:00.000Z","WG-33",0,"EcoHealth_20190514.csv",0,189
"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","20:16",941,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","16:50",33,"2020-03-07T00:00:00.000Z","2019-12-16T00:00:00.000Z","AC-1651",0,"EcoHealth_20190514.csv",0,136
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","04:59",936,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","01:45",33,"2020-03-07T00:00:00.000Z","2019-12-17T00:00:00.000Z","AC-1647",0,"EcoHealth_20190514.csv",0,136
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","08:33",91,false,true,false,true,false,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","02:35",33,"2020-02-27T00:00:00.000Z","2020-01-04T00:00:00.000Z","AA-2280",0,"EcoHealth_20190514.csv",0,163
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","04:57",91,false,false,false,false,false,true,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","22:55",33,"2020-02-29T00:00:00.000Z","2020-01-11T00:00:00.000Z","AA-2688",0,"EcoHealth_20190514.csv",0,187
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","04:57",91,false,false,true,false,true,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","22:55",33,"2020-03-06T00:00:00.000Z","2020-01-12T00:00:00.000Z","AA-2688",0,"EcoHealth_20190514.csv",0,187
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","04:28",91,false,false,true,false,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","22:55",33,"2020-03-07T00:00:00.000Z","2020-01-12T00:00:00.000Z","AA-314",0,"EcoHealth_20190514.csv",0,273
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","02:07",91,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","20:30",33,"2020-03-07T00:00:00.000Z","2020-01-12T00:00:00.000Z","AA-1454",0,"EcoHealth_20190514.csv",0,187
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","04:28",91,true,true,false,true,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","22:55",33,"2020-03-05T00:00:00.000Z","2020-01-13T00:00:00.000Z","AA-314",0,"EcoHealth_20190514.csv",0,273
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","08:33",91,true,false,false,false,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","02:35",33,"2020-02-24T00:00:00.000Z","2020-02-03T00:00:00.000Z","AA-2280",0,"EcoHealth_20190514.csv",0,163
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","19:21",91,true,true,false,true,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","13:30",33,"2020-02-27T00:00:00.000Z","2020-02-03T00:00:00.000Z","AA-383",0,"EcoHealth_20190514.csv",0,187
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","04:57",91,true,true,false,false,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","22:55",33,"2020-03-03T00:00:00.000Z","2020-02-04T00:00:00.000Z","AA-2688",0,"EcoHealth_20190514.csv",0,187
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","08:33",91,false,false,true,false,true,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","02:35",33,"2020-03-01T00:00:00.000Z","2020-02-05T00:00:00.000Z","AA-2280",0,"EcoHealth_20190514.csv",0,163
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","19:21",91,false,false,true,false,true,false,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","13:30",33,"2020-03-01T00:00:00.000Z","2020-02-05T00:00:00.000Z","AA-383",0,"EcoHealth_20190514.csv",0,187
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","04:57",91,false,false,false,true,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","22:55",33,"2020-03-05T00:00:00.000Z","2020-02-06T00:00:00.000Z","AA-2688",0,"EcoHealth_20190514.csv",0,187
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","06:47",91,false,false,true,false,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","00:45",33,"2020-03-07T00:00:00.000Z","2020-02-09T00:00:00.000Z","AA-2421",0,"EcoHealth_20190514.csv",0,163
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","06:47",91,true,true,false,true,false,false,false,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","00:45",33,"2020-03-05T00:00:00.000Z","2020-02-10T00:00:00.000Z","AA-2421",0,"EcoHealth_20190514.csv",0,163
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","05:42",91,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","23:15",33,"2020-03-06T00:00:00.000Z","2020-02-15T00:00:00.000Z","UA-726",0,"EcoHealth_20190514.csv",0,166
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","00:44",936,true,true,true,true,true,true,true,"Miami","[-80.2861,25.7925]","United States","North America","MIA","Miami International",,"FL","Florida","21:30",33,"2020-03-07T00:00:00.000Z","2020-02-18T00:00:00.000Z","AC-1645",0,"EcoHealth_20190514.csv",0,136
